lat,lon,depth_m,dataset,source
35.5026,19.8489,82.9,Mediterranean,OBIS
35.4198,19.5717,70.3,Mediterranean,OBIS
35.9604,19.8334,78.4,Mediterranean,OBIS
35.5225,19.7327,87.9,Mediterranean,OBIS
35.6007,19.98,59.3,Mediterranean,OBIS
35.8273,20.1871,40.1,Mediterranean,OBIS
35.3467,20.2481,77.6,Mediterranean,OBIS
35.3911,20.1218,66.6,Mediterranean,OBIS
35.4045,19.8066,90.3,Mediterranean,OBIS
35.5428,20.1211,93.4,Mediterranean,OBIS
34.8959,19.7301,82.8,Mediterranean,OBIS
35.3955,20.1774,47.7,Mediterranean,OBIS
35.6768,19.959,87,Mediterranean,OBIS
35.578,19.8984,81.1,Mediterranean,OBIS
35.5877,20.1532,83.2,Mediterranean,OBIS
35.1033,20.0887,66.3,Mediterranean,OBIS
35.5541,19.5191,53.7,Mediterranean,OBIS
35.4713,19.5034,69.1,Mediterranean,OBIS
35.5051,20.5162,103.1,Mediterranean,OBIS
35.7232,20.0466,53,Mediterranean,OBIS
35.862,20.338,84.8,Mediterranean,OBIS
35.437,20.356,88.9,Mediterranean,OBIS
35.3506,19.9829,80.3,Mediterranean,OBIS
35.4381,19.6745,79.7,Mediterranean,OBIS
35.693600000000004,19.6435,60.9,Mediterranean,OBIS
35.4704,19.3978,44,Mediterranean,OBIS
35.3956,20.3933,38,Mediterranean,OBIS
35.4869,19.9816,57.5,Mediterranean,OBIS
35.8385,20.2182,63.4,Mediterranean,OBIS
35.2698,19.9488,58.3,Mediterranean,OBIS
35.4223,20.3153,57.3,Mediterranean,OBIS
35.236,20.0746,98.6,Mediterranean,OBIS
36.0597,20.0773,36.5,Mediterranean,OBIS
35.3817,19.9318,40.3,Mediterranean,OBIS
57.7265,-9.022,140,NE Atlantic,OBIS
57.5095,-8.7685,101.4,NE Atlantic,OBIS
57.4562,-9.6751,118,NE Atlantic,OBIS
57.4096,-9.2139,98.3,NE Atlantic,OBIS
57.2991,-9.276,149,NE Atlantic,OBIS
57.8354,-9.0983,145.7,NE Atlantic,OBIS
57.6565,-9.2513,116,NE Atlantic,OBIS
57.5078,-8.8295,154.1,NE Atlantic,OBIS
57.2263,-8.6817,150.4,NE Atlantic,OBIS
57.3784,-8.7682,126.4,NE Atlantic,OBIS
57.7383,-8.7286,93.6,NE Atlantic,OBIS
57.2514,-8.7873,127.1,NE Atlantic,OBIS
54.857,3.2166,54.6,North Sea / English Channel,OBIS
55.1958,2.7538,50.9,North Sea / English Channel,OBIS
55.0953,2.5532,71.1,North Sea / English Channel,OBIS
54.85,3.5368,53.7,North Sea / English Channel,OBIS
55.4132,2.8478,105.6,North Sea / English Channel,OBIS
54.7023,3.4205,110.2,North Sea / English Channel,OBIS
55.3539,2.595,49.7,North Sea / English Channel,OBIS
55.2035,2.9611,104.6,North Sea / English Channel,OBIS
54.4756,2.9675,112.3,North Sea / English Channel,OBIS
55.08,3.042,109.5,North Sea / English Channel,OBIS
55.2003,2.7615,95.1,North Sea / English Channel,OBIS
54.8021,2.9202,57.2,North Sea / English Channel,OBIS
54.9973,3.2027,95,North Sea / English Channel,OBIS
54.5941,2.9856,101.6,North Sea / English Channel,OBIS
54.7731,2.8579,59.5,North Sea / English Channel,OBIS
55.0342,2.884,104.5,North Sea / English Channel,OBIS
55.0678,3.6241,84.8,North Sea / English Channel,OBIS
54.9816,2.8296,96.7,North Sea / English Channel,OBIS
54.8064,3.1598,61.4,North Sea / English Channel,OBIS
55.1485,3.3208,52.5,North Sea / English Channel,OBIS
55.3319,2.7327,74.7,North Sea / English Channel,OBIS
54.8498,2.9084,72.9,North Sea / English Channel,OBIS
55.0141,3.1037,71.2,North Sea / English Channel,OBIS
54.8672,3.3038,105.5,North Sea / English Channel,OBIS
54.9798,3.2842,101.2,North Sea / English Channel,OBIS
55.0402,2.9833,107.3,North Sea / English Channel,OBIS
54.9745,3.0911,69.3,North Sea / English Channel,OBIS
54.9113,3.0487,100.6,North Sea / English Channel,OBIS
54.8822,3.0662,63.7,North Sea / English Channel,OBIS
55.0085,2.9527,54.6,North Sea / English Channel,OBIS
54.9498,2.5356,79.6,North Sea / English Channel,OBIS
54.8639,2.9319,95,North Sea / English Channel,OBIS
55.0943,3.072,95.9,North Sea / English Channel,OBIS
55.1009,3.0954,77.3,North Sea / English Channel,OBIS
55.0426,2.9926,101.1,North Sea / English Channel,OBIS
54.7247,3.1022,61.9,North Sea / English Channel,OBIS
55.1006,2.9386,96.9,North Sea / English Channel,OBIS
55.1065,2.5675,90.7,North Sea / English Channel,OBIS
54.9292,2.9532,108.3,North Sea / English Channel,OBIS
55.1384,2.9675,105.4,North Sea / English Channel,OBIS
55.3161,2.4056,100.5,North Sea / English Channel,OBIS
55.082,3.2281,65.2,North Sea / English Channel,OBIS
55.1913,2.7237,48.3,North Sea / English Channel,OBIS
55.3206,3.1531,77,North Sea / English Channel,OBIS
58.2212,-0.536,109,NA,OBIS
-50.007,-169.9925,36,NA,OBIS
-32.2987,154.3886,55,NA,OBIS
48.7083,-68.6272,167.8,NA,OBIS
19.7667,69.6667,78.5,NA,OBIS
59.0666,-19,240,NA,OBIS
-32.472,154.1027,250,NA,OBIS
-28.7236,15.9001,145,NA,OBIS
-50.9667,-62.4333,180,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-49.8833,-59,234,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-32.7224,153.2213,79,NA,OBIS
40.667,-70.75,66,NA,OBIS
-42.5967,148.2333,85,NA,OBIS
-52.8667,-60.25,222,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
60.032,-4.708,77,"DATRAS: ICES Database of trawl surveys, survey: SCOWCGFS",OBIS
49.1316,-9.1012,144,Marine Recorder Snapshot extract of surveys entered by JNCC,OBIS
-34.1192,151.2267,75,NA,OBIS
-52.86,-60.175,194,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
54.415,-3.8657,37,NA,OBIS
43.617,-66.8,128,NA,OBIS
33.9635,-119.4893,100,NA,OBIS
-18.53,120.3,80,NA,OBIS
-52.9495,-59.8317,244,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
16.5,91.4,38,NA,OBIS
-11.9947,-170.0024,90,NA,OBIS
57.3333,1.7167,88,NA,OBIS
44.6893,-60.1033,45.5,"DATRAS: ICES Database of trawl surveys, survey: Can-Mar",OBIS
32.25,-79.03,100,NA,OBIS
50.5238,0.5836,47.7,RSMP Baseline Dataset,OBIS
-37.8275,149.0742,39.5,NA,OBIS
58.4132,-6.0163,98,NA,OBIS
29.5834,-87.3339,98,NA,OBIS
-52.7667,-58.75,157,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
56.6333,1.5167,92,NA,OBIS
-29.1626,154.4766,250,NA,OBIS
-32.96,152.94,50,NA,OBIS
66.33,33.52,45,NA,OBIS
55.387,-0.4191,33.5,DATRAS: ICES Database of trawl surveys,OBIS
-20.3422,117.2287,31.5,NA,OBIS
-52.97,-59.4483,179,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
59.597,-60.925,215,DFO Central and Arctic Multi-species Stock Assessment Surveys,OBIS
-34.1192,151.2267,100,NA,OBIS
-42.5967,148.2333,50,NA,OBIS
20.45,120.83,75,NA,OBIS
56.5151,2.0927,80,Marine Recorder JNCC Public Offshore Snapshot 2020_1 – habitat data trial,OBIS
-38.9998,-173.7615,58,NA,OBIS
60.5817,3.02,141,imr_fish,OBIS
-44.5223,-173.5023,73,NA,OBIS
43.83,-62.86,45,BioChem: Sameoto zooplankton collection,OBIS
-52.8167,-59.3,117,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
55.4877,4.6055,33,NA,OBIS
57.7833,8.7833,214,NA,OBIS
-37.4065,150.1558,104,NA,OBIS
37.371,8.867,206,NA,OBIS
-34.1192,151.2267,50,NA,OBIS
48.6543,-126.205,227.6,West Coast Vancouver Island Synoptic Bottom Trawl Survey,OBIS
53.6698,-13.538,127.5,"DATRAS: ICES Database of trawl surveys, survey: SP-PORC",OBIS
7.4333,75.7167,76.5,NA,OBIS
57.0333,17.95,34,"DATRAS: ICES Database of trawl surveys, survey: BITS",OBIS
-49.6667,-59.8833,176,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
57.5167,8.65,64,NA,OBIS
-51.223,-57.0382,149,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
20.45,88.85,79,NA,OBIS
35.7728,-121.447,91,NA,OBIS
-52.3672,-63.1401,257,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-29.499,-169.9957,115,NA,OBIS
-50.6083,-62.635,155,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
42.0535,-67.21,49,NA,OBIS
54.3432,-131.261,102,Hecate Strait Synoptic Bottom Trawl Survey,OBIS
32.8417,-77.6,225,NA,OBIS
56.3667,4.2833,66,NA,OBIS
58.5833,-5.6167,120,NA,OBIS
-32,115.4167,47,NA,OBIS
65.2644,6.7236,288,Environmental Monitoring database (MOD) DNV,OBIS
32.4825,-29.9483,75,NA,OBIS
-64.7567,-64.1233,75,NA,OBIS
-36.25,150.27,59.5,NA,OBIS
64.7638,7.6076,248,Environmental Monitoring database (MOD) DNV,OBIS
55.5,1,49,RSMP Baseline Dataset,OBIS
62.6035,4.6805,92.5,NA,OBIS
-32.4746,153.1663,80,NA,OBIS
-52.8183,-59.335,110,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
28,-86.62,43,NA,OBIS
-36.25,21.27,191,NA,OBIS
4.45,54.95,37.5,NA,OBIS
-32.7955,153.7986,90,NA,OBIS
54.8333,-0.1667,75,NA,OBIS
-32,115.4167,46,NA,OBIS
69.9873,30.2615,259.5,imr_fish,OBIS
55.6167,2.75,58,NA,OBIS
-42.5967,148.2333,82,NA,OBIS
48.5932,-125.596,118,West Coast Vancouver Island Synoptic Bottom Trawl Survey,OBIS
55.6167,15.8333,38,"DATRAS: ICES Database of trawl surveys, survey: BITS",OBIS
55,14.0833,37.5,SHARK - National marine environmental monitoring of zooplankton in Sweden since 1979,OBIS
-50.3833,-57.5667,295,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
44.6516,-124.7487,141,NA,OBIS
20.8705,-156.8347,46,NA,OBIS
64.7644,7.6024,248,Environmental Monitoring database (MOD) DNV,OBIS
1.6667,50.1667,75,NA,OBIS
-51.3525,-62.7967,180,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-46.7187,-170.9115,64.2,NA,OBIS
56.15,10.32,160,NA,OBIS
64.7936,7.0426,271,Environmental Monitoring database (MOD) DNV,OBIS
-20.1092,116.0875,57,NA,OBIS
-40.3917,173.4658,73,MBIS Soviet Trawl Data data in New Zealand 1964-87,OBIS
27.33,-89.28,162,NA,OBIS
34.1783,137.605,75,JODC Dataset,OBIS
39.59,0.28,258,MEDITS-Spain: Demersal and mega-benthic species from the MEDITS (Mediterranean International Trawl Survey) project on the Spanish continental shelf between 1994 and 2010,OBIS
57.6302,2.1932,85,NA,OBIS
-58.2833,56.9167,250,Soviet Antarctic Expedition 1956-1958,OBIS
52.848,2.9923,35,NA,OBIS
-17.4987,-170.0011,86.8,NA,OBIS
-49.6833,-59.7167,197,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-31.4976,153.3286,300,NA,OBIS
-32.567,153.1178,60,NA,OBIS
-36.3165,150.283,30,NA,OBIS
-51.2667,-57.1,141,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-36.7415,175.1818,31,Ministry for Primary Industries Tag Database,OBIS
49.5625,-8.3089,68,DATRAS: ICES Database of trawl surveys,OBIS
50.1373,0.5517,35,Marine Recorder Snapshot extract of surveys entered by The archive for marine species and habitats data (DASSH),OBIS
-50.6333,-57.4167,134,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-51.6483,-61.9317,166,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
55.4512,5.7083,51.4,NA,OBIS
-52.9353,-59.9013,234,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-52.15,-63,231,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-32,115.4167,30,NA,OBIS
-55.5058,-170.0026,64.6,NA,OBIS
-52.8167,-58.8167,163,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-32,115.4167,40,NA,OBIS
55,14.05,48,NA,OBIS
-19.41,118.28,68,NA,OBIS
-52.95,-58.8333,149,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
56.9333,-14.35,94,"DATRAS: ICES Database of trawl surveys, survey: ROCKALL",OBIS
-20.35,115.93,44,NA,OBIS
-49.7333,-60.25,160,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
56.2167,-8.3833,125,NA,OBIS
26.888,-84.666,64,NA,OBIS
-45.8833,-60.6667,113,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
48.059,-122.3873,95,NA,OBIS
47.9406,-5.7458,67,DATRAS: ICES Database of trawl surveys,OBIS
0.001,-153.6387,40,NA,OBIS
-65.1607,1.2049,170,NA,OBIS
51.7587,-130.0633,212.9,Queen Charlotte Sound Synoptic Bottom Trawl Survey,OBIS
-51.2333,-57.1,125,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
48.938,-125.7397,91.5,West Coast Vancouver Island Synoptic Bottom Trawl Survey,OBIS
-36.2508,154.2492,110,NA,OBIS
-19.9982,-170.0022,40,NA,OBIS
-20.01,116.01,60,NA,OBIS
-27.345,153.562,50,NA,OBIS
53.8261,-130.8054,73.5,Hecate Strait Synoptic Bottom Trawl Survey,OBIS
-52.9,-59.8,190,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
46.85,-60.0667,41,"DATRAS: ICES Database of trawl surveys, survey: Can-Mar",OBIS
-33.0474,152.8788,260,NA,OBIS
51.66,-5.54,66,NA,OBIS
49.8801,-6.2362,69.8,Marine Recorder Snapshot extract of surveys entered by Natural England,OBIS
51.255,-9.798,53,"DATRAS: ICES Database of trawl surveys, survey: IE-IGFS",OBIS
43.4674,8.7697,100,"Plankton community in Bongo net, MOOSE-GE cruises, North-Western Mediterranean Sea",OBIS
48.8144,-63.7721,183,NA,OBIS
51.3293,-129.4206,213,Queen Charlotte Sound Synoptic Bottom Trawl Survey,OBIS
-52.935,-59.065,161,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
56.5392,3.2229,72,Environmental Monitoring database (MOD) DNV,OBIS
40.683,-71.35,60,NA,OBIS
-51.2667,-57.8833,70,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-52.9507,-59.731,194,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-20.2,36.1833,53,NA,OBIS
-52.9473,-59.0547,177,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-27.345,153.562,40,NA,OBIS
-31.4896,-169.9789,103,NA,OBIS
-20.7708,158.694,70,NA,OBIS
-45.5117,-60.5983,114,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
-22.0018,-169.9999,113.5,NA,OBIS
53.3099,-5.1595,127,NA,OBIS
-35.8322,136.4473,50,NA,OBIS
48.935,-123.352,74,Zooplankton data from central and northern Strait of Georgia,OBIS
-27.345,153.562,30,NA,OBIS
58.75,1.5,109,NA,OBIS
-29.916,16.88,62.5,NA,OBIS
-52.315,-62.9133,267,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
48.3333,-5.1667,40,"Plankton community in WP2 net (200µm), PNMIR cruises, Parc Naturel Marin d'Iroise, France",OBIS
51.2756,-129.0419,235.5,Queen Charlotte Sound Synoptic Bottom Trawl Survey,OBIS
54.8,6.6333,42,NA,OBIS
-49.9667,-58.95,170,Three Decades (1988-2023) of Marine Biodiversity in Falkland Islands Waters: Fisheries‑Linked Species Records from the Southwest Atlantic,OBIS
48.7913,-5.804,58.5,DATRAS: ICES Database of trawl surveys,OBIS
57.3667,-13.4333,92.5,"DATRAS: ICES Database of trawl surveys, survey: ROCKALL",OBIS
-21.566,168.25,40,NA,OBIS
-46.7124,-170.9118,132,NA,OBIS
57.354,-0.6612,65,NA,OBIS
59.8167,1.35,114,NA,OBIS
-14,110.1,100,NA,OBIS
-32.3,152.783,120,NA,OBIS
